station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LGA,1973-09-01T04:00:00Z,-73.8803,40.7794,74.84,64.94,71.31,340,4,NA,30.19,1022.4,8,NA,BKN,   ,   ,   ,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.84,METAR KLGA 010400Z 34004KT 8SM BKN100 24/18 A3019 RMK LGA8/20 8/24 SLP224 T02380183,NA
LGA,1973-09-01T05:00:00Z,-73.8803,40.7794,75.92,64.94,68.78,0,0,NA,30.2,1022.7,7,NA,OVC,   ,   ,   ,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.92,METAR KLGA 010500Z 00000KT 7SM OVC100 24/18 A3020 RMK LGA8/20 8/24 SLP227 T02440183,NA
LGA,1973-09-01T06:00:00Z,-73.8803,40.7794,75.02,64.94,70.88,0,0,NA,30.21,1023,7,NA,OVC,   ,   ,   ,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.02,METAR KLGA 010600Z 00000KT 7SM OVC100 24/18 A3021 RMK LGA8/20 8/24 SLP230 T02390183,NA
LGA,1973-09-01T07:00:00Z,-73.8803,40.7794,75.92,63.86,66.23,230,5,NA,30.21,1023,7,NA,BKN,   ,   ,   ,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.92,METAR KLGA 010700Z 23005KT 7SM BKN100 24/18 A3021 RMK LGA8/20 8/24 SLP230 T02440177,NA
LGA,1973-09-01T08:00:00Z,-73.8803,40.7794,73.94,64.94,73.49,270,4,NA,30.21,1023,7,NA,SCT,   ,   ,   ,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 010800Z 27004KT 7SM SCT100 23/18 A3021 RMK LGA8/20 8/24 SLP230 T02330183,NA
LGA,1973-09-01T09:00:00Z,-73.8803,40.7794,73.94,64.04,71.22,240,4,NA,30.22,1023.4,7,NA,SCT,   ,   ,   ,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 010900Z 24004KT 7SM SCT100 23/18 A3022 RMK / 1030LGA8/20 8/24 SLP234 T02330178 53003,NA
LGA,1973-09-01T10:00:00Z,-73.8803,40.7794,73.94,64.94,73.49,260,4,NA,30.24,1024,6,NA,SCT,   ,   ,   ,10000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 011000Z 26004KT 6SM DZ SCT100 23/18 A3024 RMK LGA8/20 8/24 SLP240 T02330183,NA
LGA,1973-09-01T11:00:00Z,-73.8803,40.7794,73.94,62.96,68.57,310,5,NA,30.25,1024.4,7,NA,SCT,BKN,   ,   ,10000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 011100Z 31005KT 7SM SCT100 BKN250 23/17 A3025 RMK LGA8/20 8/24 SLP244 T02330172,NA
LGA,1973-09-01T12:00:00Z,-73.8803,40.7794,75.92,64.04,66.65,260,5,NA,30.25,1024.4,7,NA,BKN,   ,   ,   ,22000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.92,METAR KLGA 011200Z 26005KT 7SM BKN220 24/18 A3025 RMK VALGA8/20 8/24 SLP244 70024 T02440178,NA
LGA,1973-09-01T13:00:00Z,-73.8803,40.7794,79.88,63.86,58.11,310,6,NA,30.25,1024.4,8,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,METAR KLGA 011300Z 31006KT 8SM CLR 27/18 A3025 RMK VALGA C8/248/20 SLP244 T02660177,NA
LGA,1973-09-01T14:00:00Z,-73.8803,40.7794,81.86,61.88,50.81,320,6,NA,30.25,1024.4,7,NA,SCT,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.74,METAR KLGA 011400Z 32006KT 7SM SCT250 28/17 A3025 RMK VALGA8/20 SLP244 T02770166,NA
LGA,1973-09-01T15:00:00Z,-73.8803,40.7794,84.02,64.04,51.12,290,7,NA,30.24,1024,7,NA,BKN,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.4,METAR KLGA 011500Z 29007KT 7SM BKN250 29/18 A3024 RMK / VALGA8/20 SLP240 8/006 T02890178 58003,NA
LGA,1973-09-01T16:00:00Z,-73.8803,40.7794,86.9,65.84,49.64,290,7,NA,30.23,1023.7,7,NA,BKN,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.14,METAR KLGA 011600Z 29007KT 7SM BKN250 31/19 A3023 RMK LGA8/20 SLP237 T03050188,NA
LGA,1973-09-01T17:00:00Z,-73.8803,40.7794,87.98,69.98,55.31,300,8,NA,30.23,1023.4,5,NA,BKN,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,93.07,METAR KLGA 011700Z 30008KT 5SM DZ BKN250 31/21 A3023 RMK VLGA8/20 SLP234 T03110211,NA
LGA,1973-09-01T18:00:00Z,-73.8803,40.7794,89.96,71.06,53.91,320,8,NA,30.21,1023,5,NA,FEW,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,96.36,METAR KLGA 011800Z 32008KT 5SM DZ FEW250 32/22 A3021 RMK LGA8/20 SLP230 T03220217,NA
LGA,1973-09-01T19:00:00Z,-73.8803,40.7794,90.86,69.98,50.51,270,9,NA,30.18,1022,5,NA,SCT,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,96.5,METAR KLGA 011900Z 27009KT 5SM DZ SCT250 33/21 A3018 RMK LGA8/20 VA SLP220 T03270211,NA
LGA,1973-09-01T20:00:00Z,-73.8803,40.7794,90.86,69.98,50.51,330,5,NA,30.16,1021.3,5,NA,SCT,   ,   ,   ,4500,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,96.5,METAR KLGA 012000Z 33005KT 5SM DZ SCT045 33/21 A3016 RMK VALGA8/20 SLP213 T03270211,NA
LGA,1973-09-01T21:00:00Z,-73.8803,40.7794,87.08,69.08,55.19,130,10,NA,30.16,1021.3,6,NA,BKN,   ,   ,   ,4500,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,91.35,METAR KLGA 012100Z 13010KT 6SM DZ BKN045 31/21 A3016 RMK TCU NW/ 7 1200LGA8/20 SLP213 T03060206,NA
LGA,1973-09-01T21:23:00Z,-73.8803,40.7794,NA,NA,NA,200,7,NA,30.17,NA,6,NA,BKN,NA,NA,NA,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 012123Z AUTO 20007KT 6SM BKN039 A3017 RMK IEM_DS3505,NA
LGA,1973-09-01T22:00:00Z,-73.8803,40.7794,80.96,73.94,79.27,260,10,0.03,30.18,1022,3,NA,BKN,   ,   ,   ,3500,NA,NA,NA,TSRA DZ,NA,NA,NA,NA,NA,NA,86.2,METAR KLGA 012200Z 26010KT 3SM TSRA DZ BKN035 27/23 A3018 RMK TB21/T NW MOVG E OCNL LTGCG NW/PK WND 48/RB27LGA8/20 SLP220 P0003 76/12 T02720233 5206/,NA
LGA,1973-09-01T23:00:00Z,-73.8803,40.7794,77,71.96,84.46,360,5,0.05,30.17,1021.7,2.5,NA,BKN,OVC,   ,   ,3500,25000,NA,NA,-SHRA DZ,NA,NA,NA,NA,NA,NA,78.37,METAR KLGA 012300Z 36005KT 21/2SM -SHRA DZ BKN035 OVC250 25/22 A3017 RMK TE44 MOVD E/PK WND 31/1 2 SLP217 P0005 T02500222,NA
LGA,1973-09-01T23:07:00Z,-73.8803,40.7794,NA,NA,NA,20,3,NA,30.17,NA,4,NA,BKN,OVC,NA,NA,3400,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 012307Z AUTO 02003KT 4SM BKN034 OVC246 A3017 RMK IEM_DS3505,NA
LGA,1973-09-02T00:00:00Z,-73.8803,40.7794,77,71.96,84.46,80,5,NA,30.18,1022,4,NA,OVC,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.37,METAR KLGA 020000Z 08005KT 4SM DZ OVC250 25/22 A3018 RMK RE10LGA8/20 SLP220 60008 T02500222,NA
LGA,1973-09-02T01:00:00Z,-73.8803,40.7794,77.9,72.86,84.51,280,4,NA,30.19,1022.4,4,NA,SCT,SCT,   ,   ,3500,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,80.19,METAR KLGA 020100Z 28004KT 4SM DZ SCT035 SCT250 25/23 A3019 RMK LGA8/20 SLP224 T02550227,NA
LGA,1973-09-02T02:00:00Z,-73.8803,40.7794,77,72.86,87.07,290,4,NA,30.19,1022.4,4,NA,SCT,BKN,   ,   ,4000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.49,METAR KLGA 020200Z 29004KT 4SM DZ SCT040 BKN250 25/23 A3019 RMK LGA8/20 SLP224 T02500227,NA
LGA,1973-09-02T03:00:00Z,-73.8803,40.7794,77,73.94,90.29,270,4,NA,30.19,1022.4,4,NA,BKN,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.64,METAR KLGA 020300Z 27004KT 4SM DZ BKN250 25/23 A3019 RMK / 1008LGA8/20 SLP224 T02500233 51003,NA
LGA,1973-09-02T04:00:00Z,-73.8803,40.7794,78.98,73.94,84.58,40,5,NA,30.2,1022.7,4,NA,BKN,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.5,METAR KLGA 020400Z 04005KT 4SM DZ BKN250 26/23 A3020 RMK LGA8/20 SLP227 T02610233,NA
LGA,1973-09-02T06:00:00Z,-73.8803,40.7794,78.08,73.04,84.53,300,6,NA,30.18,1022.4,4,NA,CLR,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,80.56,METAR KLGA 020600Z 30006KT 4SM DZ CLR 26/23 A3018 RMK SLP224 T02560228,NA
LGA,1973-09-02T07:00:00Z,-73.8803,40.7794,75.92,72.86,90.25,40,4,NA,30.19,1022.4,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77.45,METAR KLGA 020700Z 04004KT 4SM DZ OVC/// 24/23 A3019 RMK H3LGA8/20 SLP224 T02440227,NA
LGA,1973-09-02T08:00:00Z,-73.8803,40.7794,74.84,71.96,90.76,50,5,NA,30.19,1022.4,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,76.29,METAR KLGA 020800Z 05005KT 4SM DZ OVC/// 24/22 A3019 RMK / H2LGA8/20 SLP224 T02380222,NA
LGA,1973-09-02T09:00:00Z,-73.8803,40.7794,75.02,71.96,90.22,40,5,NA,30.18,1022,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,76.46,METAR KLGA 020900Z 04005KT 4SM DZ OVC/// 24/22 A3018 RMK / H2 / 802LGA8/20 SLP220 T02390222,NA
LGA,1973-09-02T10:00:00Z,-73.8803,40.7794,74.84,71.96,90.76,40,4,NA,30.19,1022.4,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,76.29,METAR KLGA 021000Z 04004KT 4SM DZ OVC/// 24/22 A3019 RMK H3LGA8/20 SLP224 T02380222,NA
LGA,1973-09-02T11:00:00Z,-73.8803,40.7794,74.84,71.96,90.76,70,3,NA,30.2,1022.7,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,76.29,METAR KLGA 021100Z 07003KT 4SM DZ OVC/// 24/22 A3020 RMK H3LGA8/20 SLP227 T02380222,NA
LGA,1973-09-02T12:00:00Z,-73.8803,40.7794,77,71.96,84.46,50,4,NA,30.21,1023,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.37,METAR KLGA 021200Z 05004KT 4SM DZ OVC/// 25/22 A3021 RMK H3LGA C9/18/20 SLP230 70008 T02500222,NA
LGA,1973-09-02T13:00:00Z,-73.8803,40.7794,78.98,71.96,79.12,60,3,NA,30.21,1023,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.08,METAR KLGA 021300Z 06003KT 4SM DZ OVC/// 26/22 A3021 RMK LGA8/20 SLP230 T02610222,NA
LGA,1973-09-02T14:00:00Z,-73.8803,40.7794,81.86,71.96,72.01,40,5,NA,30.22,1023.4,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,86.6,METAR KLGA 021400Z 04005KT 4SM DZ OVC/// 28/22 A3022 RMK H3LGA8/20 SLP234 T02770222,NA
LGA,1973-09-02T15:00:00Z,-73.8803,40.7794,84.92,71.96,65.23,10,5,NA,30.22,1023.4,4,NA,OVC,BKN,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,90.81,METAR KLGA 021500Z 01005KT 4SM DZ OVC/// BKN/// 29/22 A//// RMK SLP234 T02940222,NA
LGA,1973-09-02T16:00:00Z,-73.8803,40.7794,87.98,70.88,57.04,300,3,NA,30.21,1023,5,NA,OVC,BKN,   ,   ,NA,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,93.79,METAR KLGA 021600Z 30003KT 5SM DZ OVC/// BKN250 31/22 A3021 RMK H2 VALGA8/20 SLP230 T03110216,NA
LGA,1973-09-02T17:00:00Z,-73.8803,40.7794,90.86,69.98,50.51,40,8,NA,30.19,1022.4,5,NA,OVC,SCT,BKN,   ,NA,4500,9000,NA,DZ,NA,NA,NA,NA,NA,NA,96.5,METAR KLGA 021700Z 04008KT 5SM DZ OVC/// SCT045 BKN090 33/21 A3019 RMK H1 VALGA8/20 SLP224 T03270211,NA
LGA,1973-09-02T18:00:00Z,-73.8803,40.7794,91.04,69.08,48.71,60,7,NA,30.17,1021.7,5,NA,OVC,SCT,SCT,   ,NA,4500,10000,NA,DZ,NA,NA,NA,NA,NA,NA,95.97,METAR KLGA 021800Z 06007KT 5SM DZ OVC/// SCT045 SCT100 33/21 A3017 RMK H1 VALGA8/20 SLP217 T03280206,NA
LGA,1973-09-02T19:00:00Z,-73.8803,40.7794,91.94,68,45.63,40,8,NA,30.14,1020.7,6,NA,OVC,SCT,   ,   ,NA,5000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,96.18,METAR KLGA 021900Z 04008KT 6SM DZ OVC/// SCT050 33/20 A3014 RMK H1 VALGA8/20 SLP207 T03330200,NA
LGA,1973-09-02T20:00:00Z,-73.8803,40.7794,91.94,68,45.63,70,8,NA,30.12,1020,6,NA,OVC,SCT,   ,   ,NA,5000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,96.18,METAR KLGA 022000Z 07008KT 6SM DZ OVC/// SCT050 33/20 A3012 RMK H1LGA8/20 SLP200 T03330200,NA
LGA,1973-09-02T21:00:00Z,-73.8803,40.7794,91.94,68,45.63,60,6,NA,30.12,1020,7,NA,SCT,BKN,   ,   ,5000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.18,METAR KLGA 022100Z 06006KT 7SM SCT050 BKN250 33/20 A3012 RMK / 7 1106LGA8/20 SLP200 T03330200,NA
LGA,1973-09-02T22:00:00Z,-73.8803,40.7794,89.96,68,48.55,70,6,NA,30.11,1019.6,7,NA,SCT,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.88,METAR KLGA 022200Z 07006KT 7SM SCT250 32/20 A3011 RMK LGA8/20 VA SLP196 T03220200,NA
LGA,1973-09-02T23:00:00Z,-73.8803,40.7794,87.98,68,51.68,20,5,NA,30.12,1020,7,NA,SCT,SCT,BKN,   ,5000,10000,25000,NA,NA,NA,NA,NA,NA,NA,NA,91.63,METAR KLGA 022300Z 02005KT 7SM SCT050 SCT100 BKN250 31/20 A3012 RMK TCU NWLGA8/20 SLP200 T03110200,NA
LGA,1973-09-03T00:00:00Z,-73.8803,40.7794,87.98,68,51.68,80,7,NA,30.12,1020,5,NA,SCT,BKN,BKN,   ,5000,10000,25000,NA,DZ,NA,NA,NA,NA,NA,NA,91.63,METAR KLGA 030000Z 08007KT 5SM DZ SCT050 BKN100 BKN250 31/20 A3012 RMK LGA8/20 SLP200 T03110200,NA
LGA,1973-09-03T01:00:00Z,-73.8803,40.7794,84.92,68.9,58.77,190,7,NA,30.12,1020,6,NA,BKN,BKN,   ,   ,10000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,88.73,METAR KLGA 030100Z 19007KT 6SM DZ BKN100 BKN250 29/20 A3012 RMK LGA8/20 SLP200 T02940205,NA
LGA,1973-09-03T02:00:00Z,-73.8803,40.7794,82.94,66.92,58.51,180,10,NA,30.12,1020,6,NA,SCT,BKN,   ,   ,10000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,85.5,METAR KLGA 030200Z 18010KT 6SM DZ SCT100 BKN250 28/19 A3012 RMK LGA8/20 SLP200 T02830194,NA
LGA,1973-09-03T03:00:00Z,-73.8803,40.7794,80.96,69.98,69.32,190,9,NA,30.12,1020,4,NA,SCT,BKN,   ,   ,4000,20000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,84.44,METAR KLGA 030300Z 19009KT 4SM DZ SCT040 BKN200 27/21 A3012 RMK / 1502LGA8/20 SLP200 T02720211 54000,NA
LGA,1973-09-03T04:00:00Z,-73.8803,40.7794,81.86,61.88,50.81,130,8,NA,30.13,1020.3,4,NA,SCT,BKN,   ,   ,4000,20000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.74,METAR KLGA 030400Z 13008KT 4SM DZ SCT040 BKN200 28/17 A3013 RMK %V8/20 SLP203 T02770166,NA
LGA,1973-09-03T05:00:00Z,-73.8803,40.7794,80.96,70.88,71.48,230,6,NA,30.13,1020.3,4,NA,OVC,OVC,   ,   ,NA,20000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,84.81,METAR KLGA 030500Z 23006KT 4SM DZ OVC/// OVC200 27/22 A3013 RMK H3LGA8/20 SLP203 T02720216,NA
LGA,1973-09-03T06:00:00Z,-73.8803,40.7794,80.96,71.06,71.92,230,7,NA,30.11,1020,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,84.88,METAR KLGA 030600Z 23007KT 4SM DZ OVC/// 27/22 A3011 RMK SLP200 T02720217,NA
LGA,1973-09-03T07:00:00Z,-73.8803,40.7794,78.98,71.96,79.12,240,3,NA,30.12,1020,4,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.08,METAR KLGA 030700Z 24003KT 4SM DZ OVC/// 26/22 A3012 RMK LGA8/20 SLP200 T02610222,NA
LGA,1973-09-03T08:00:00Z,-73.8803,40.7794,78.98,72.86,81.56,300,4,NA,30.1,1019.3,3,NA,OVC,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.27,METAR KLGA 030800Z 30004KT 3SM DZ OVC/// 26/23 A3010 RMK H5LGA8/20 SLP193 T02610227,NA
LGA,1973-09-03T09:00:00Z,-73.8803,40.7794,77,73.04,87.6,60,5,NA,30.11,1019.6,3,NA,OVC,OVC,   ,   ,NA,9000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.52,METAR KLGA 030900Z 06005KT 3SM DZ OVC/// OVC090 25/23 A3011 RMK H5 BINOVCLGA8/20 SLP196 T02500228,NA
LGA,1973-09-03T11:00:00Z,-73.8803,40.7794,75.9,73.9,93.53,70,5.04,NA,30.14,NA,5.5,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.59,METAR KLGA 031100Z 06005KT 11/2SM MIBCFGDZ OVC/// BKN050 OVC080 24/23 A3014 RMK / FH6 BINOVCLGA8/20 SLP207 T02440233,NA
LGA,1973-09-03T12:00:00Z,-73.8803,40.7794,75.9,73.9,93.53,NA,0,NA,30.14,NA,5.5,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.59,METAR KLGA 031200Z 00000KT 11/2SM FGDZ OVC/// BKN/// BKN/// 24/23 A3014 RMK SLP207 T02440233,NA
LGA,1973-09-03T13:00:00Z,-73.8803,40.7794,78.98,73.94,84.58,320,6,NA,30.13,1020.3,1.5,NA,OVC,SCT,   ,   ,NA,8000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.5,METAR KLGA 031300Z 32006KT 11/2SM DZ OVC/// SCT080 26/23 A3013 RMK H4LGA8/20 SLP203 T02610233,NA
LGA,1973-09-03T13:23:00Z,-73.8803,40.7794,NA,NA,NA,60,5,NA,30.13,NA,2,NA,SCT,NA,NA,NA,9800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 031323Z AUTO 06005KT 2SM POB000 SCT098 A3013 RMK IEM_DS3505,NA
LGA,1973-09-03T14:00:00Z,-73.8803,40.7794,83.84,71.96,67.54,50,5,NA,30.13,1020.3,2,NA,OVC,SCT,   ,   ,NA,10000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,89.37,METAR KLGA 031400Z 05005KT 2SM DZ OVC/// SCT100 29/22 A3013 RMK H3LGA8/20 SLP203 T02880222,NA
LGA,1973-09-03T15:00:00Z,-73.8803,40.7794,86,73.04,65.35,60,5,NA,30.12,1020,2,NA,OVC,SCT,SCT,   ,NA,3000,10000,NA,DZ,NA,NA,NA,NA,NA,NA,93.13,METAR KLGA 031500Z 06005KT 2SM DZ OVC/// SCT030 SCT100 30/23 A3012 RMK H3/ 1130LGA8/20 SLP200 T03000228 58007,NA
LGA,1973-09-03T16:00:00Z,-73.8803,40.7794,88.88,71.96,57.5,30,8,NA,30.11,1019.6,4,NA,OVC,SCT,   ,   ,NA,4000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,95.85,METAR KLGA 031600Z 03008KT 4SM DZ OVC/// SCT040 32/22 A3011 RMK H3 TWR VSBY 3 LGA8/20 SLP196 T03160222,NA
LGA,1973-09-03T17:00:00Z,-73.8803,40.7794,90.86,68,47.2,60,6,NA,30.1,1019.3,4,NA,OVC,SCT,   ,   ,NA,4000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,94.92,METAR KLGA 031700Z 06006KT 4SM DZ OVC/// SCT040 33/20 A3010 RMK H3LGA8/20 SLP193 T03270200,NA
LGA,1973-09-03T18:00:00Z,-73.8803,40.7794,91.94,69.08,47.36,60,5,NA,30.1,1019.3,4,NA,SCT,   ,   ,   ,4000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,97.03,METAR KLGA 031800Z 06005KT 4SM DZ SCT040 33/21 A3010 RMK LGA8/20 SLP193 T03330206,NA
LGA,1973-09-03T19:00:00Z,-73.8803,40.7794,80.96,74.84,81.7,360,4,0.04,30.08,1018.6,6,NA,SCT,   ,   ,   ,4000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,86.67,METAR KLGA 031900Z 36004KT 6SM DZ SCT040 27/24 A3008 RMK RB13E30LGA8/20 SLP186 P0004 T02720238,NA
LGA,1973-09-03T20:00:00Z,-73.8803,40.7794,84.92,72.86,67.25,240,5,NA,30.06,1018,6,NA,SCT,SCT,   ,   ,4000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,91.51,METAR KLGA 032000Z 24005KT 6SM DZ SCT040 SCT250 29/23 A3006 RMK LGA8/20 SLP180 T02940227,NA
LGA,1973-09-03T21:00:00Z,-73.8803,40.7794,87.98,71.96,59.16,240,6,NA,30.04,1017.3,6,NA,SCT,SCT,   ,   ,4000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,94.73,METAR KLGA 032100Z 24006KT 6SM DZ SCT040 SCT250 31/22 A3004 RMK / 1202LGA8/20 SLP173 T03110222 57020,NA
LGA,1973-09-03T22:00:00Z,-73.8803,40.7794,86.9,70.88,59.03,190,14,NA,30.05,1017.6,6,NA,SCT,SCT,   ,   ,4000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,92.47,METAR KLGA 032200Z 19014KT 6SM DZ SCT040 SCT250 31/22 A3005 RMK LGA8/20 SLP176 T03050216,NA
LGA,1973-09-03T23:00:00Z,-73.8803,40.7794,82.94,70.88,67.03,210,8,NA,30.05,1017.6,4,NA,SCT,SCT,   ,   ,4000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,87.49,METAR KLGA 032300Z 21008KT 4SM DZ SCT040 SCT250 28/22 A3005 RMK LGA8/20 SLP176 T02830216,NA
LGA,1973-09-04T00:00:00Z,-73.8803,40.7794,82.04,71.96,71.59,220,8,NA,30.06,1018,4,NA,SCT,SCT,   ,   ,4000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,86.87,METAR KLGA 040000Z 22008KT 4SM DZ SCT040 SCT250 28/22 A3006 RMK OCNL LTGIC N SFC VSBY 4LGA8/20 SLP180 60004 T02780222,NA
LGA,1973-09-04T01:00:00Z,-73.8803,40.7794,80.96,70.88,71.48,310,7,NA,30.09,1019,4,NA,SCT,BKN,   ,   ,5000,25000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,84.81,METAR KLGA 040100Z 31007KT 4SM DZ SCT050 BKN250 27/22 A3009 RMK TWR VSBY 3LGA8/20 SLP190 T02720216,NA
LGA,1973-09-04T02:00:00Z,-73.8803,40.7794,79.88,71.96,76.81,300,6,NA,30.08,1018.6,5,NA,SCT,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,83.58,METAR KLGA 040200Z 30006KT 5SM DZ SCT250 27/22 A3008 RMK VALGA8/20 SLP186 T02660222,NA
LGA,1973-09-04T03:00:00Z,-73.8803,40.7794,80.06,69.98,71.39,280,7,NA,30.07,1018.3,5,NA,SCT,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,83.22,METAR KLGA 040300Z 28007KT 5SM DZ SCT250 27/21 A3007 RMK / 1001LGA8/20 SLP183 T02670211 50003,NA
LGA,1973-09-04T04:00:00Z,-73.8803,40.7794,79.88,69.98,71.81,270,5,NA,30.08,1018.6,5,NA,SCT,   ,   ,   ,25000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.97,METAR KLGA 040400Z 27005KT 5SM DZ SCT250 27/21 A3008 RMK LGA8/20 SLP186 T02660211,NA
LGA,1973-09-04T05:00:00Z,-73.8803,40.7794,78.98,68.9,71.28,250,4,NA,30.08,1018.6,7,NA,SCT,SCT,   ,   ,10000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.49,METAR KLGA 040500Z 25004KT 7SM SCT100 SCT200 26/20 A3008 RMK LGA8/20 SLP186 T02610205,NA
LGA,1973-09-04T06:00:00Z,-73.8803,40.7794,78.98,69.08,71.72,280,4,NA,30.07,1018.3,7,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.52,METAR KLGA 040600Z 28004KT 7SM CLR 26/21 A3007 RMK LGA8/20 SLP183 T02610206,NA
LGA,1973-09-04T07:00:00Z,-73.8803,40.7794,77,69.98,78.96,210,4,NA,30.06,1018,6,NA,CLR,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.11,METAR KLGA 040700Z 21004KT 6SM DZ CLR 25/21 A3006 RMK LGA8/20 SLP180 T02500211,NA
